Age,Attrition,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Non-Travel,Travel_Frequently,Travel_Rarely,Departmnet_Human Resources,Departmnet_Research & Development,Departmnet_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,DistanceFromHome_normalized,DailyRate_normalized,HourlyRate_normalized,MonthlyRate_normalized,YearsAtCompany_normalized,YearsInCurrentRole_normalized,YearsSinceLastPromotion_normalized,YearsWithCurrManager_normalized,TotalWorkingYears_normalized,PercentSalaryHike_normalized,MonthlyIncome_normalized
48,0,277,6,3,1,1,97,2,2,3,4240,13119,2,0,13,3,4,0,19,0,3,2,2,2,2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,-1.302732806374585,1.5307578157073911,-0.1678204091731207,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,4.358898943540674,3.605551275463989,65.11528238439882
48,0,1355,4,4,3,1,78,2,3,3,10999,22245,7,0,14,3,2,0,27,3,3,15,11,4,8,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,1.3697393980900245,0.5958340065513135,1.1147561686750769,3.872983346207417,3.3166247903554,2.0,2.8284271247461903,5.196152422706632,3.7416573867739413,104.87611739571598
41,0,549,7,2,4,0,42,3,2,3,5003,23371,6,0,14,3,2,0,8,6,3,2,2,2,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7,-0.6284169996822161,-1.1756005792180968,1.2730052621067085,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,2.8284271247461903,3.7416573867739413,70.73188814106408
39,0,466,1,1,4,0,65,2,4,4,12742,7060,1,0,16,3,3,1,21,3,3,21,6,11,8,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,-0.8341824848126081,-0.043850704976529056,-1.0193579376831172,4.58257569495584,2.449489742783178,3.3166247903554,2.8284271247461903,4.58257569495584,4.0,112.88046775239727
27,0,1055,2,4,1,0,47,3,2,4,4227,4658,0,0,18,3,2,1,4,2,3,3,2,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0.6260087289440293,-0.9295679978612341,-1.356937264879191,1.7320508075688772,1.4142135623730951,1.4142135623730951,1.4142135623730951,2.0,4.242640687119285,65.01538279515087
35,0,802,10,3,2,1,45,3,1,4,3917,9541,1,0,20,4,1,1,3,4,2,3,2,1,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,10,-0.0012041353690934679,-1.0279810304039791,-0.6706758765784298,1.7320508075688772,1.4142135623730951,1.0,1.4142135623730951,1.7320508075688772,4.47213595499958,62.5859409132754
42,0,265,5,2,4,1,90,3,5,3,18303,7770,6,0,13,3,2,0,21,3,4,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,-1.332482033140425,1.1863122018077836,-0.919573873441147,1.0,0.0,0.0,0.0,4.58257569495584,3.605551275463989,135.2885804493491
50,0,804,9,3,1,1,64,3,1,4,2380,20165,4,0,18,3,2,0,8,5,3,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,9,0.003754069091879834,-0.09305722124790157,0.8224310227267697,1.0,0.0,0.0,0.0,2.8284271247461903,4.242640687119285,48.78524367060187
59,0,715,2,3,3,0,69,2,4,4,13726,21829,3,1,13,3,1,0,30,4,3,5,3,4,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,-0.2168860294214321,0.15297536010896096,1.0562911394854155,2.23606797749979,1.7320508075688772,2.0,1.7320508075688772,5.477225575051661,3.605551275463989,117.15801295686096
37,1,1141,11,2,1,0,61,1,2,2,4777,14382,5,0,15,3,1,0,15,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,11,0.8392115207658811,-0.2406767700620191,0.009682792429144669,1.0,0.0,0.0,0.0,3.872983346207417,3.872983346207417,69.1158447825099
55,0,135,18,4,3,1,62,3,2,2,6385,12992,3,1,14,3,4,2,17,3,3,8,7,6,7,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,18,-1.6547653231036896,-0.19147025379064658,-0.18566910798823366,2.8284271247461903,2.6457513110645907,2.449489742783178,2.6457513110645907,4.123105625617661,3.7416573867739413,79.90619500389191
41,0,247,7,1,2,0,55,1,5,3,19973,20284,1,0,22,4,2,2,21,3,3,21,16,5,10,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7,-1.3771058732891848,-0.5359158676902541,0.8391553940574662,4.58257569495584,4.0,2.23606797749979,3.1622776601683795,4.58257569495584,4.69041575982343,141.32586458253138
38,0,1035,3,4,2,1,42,3,2,4,6861,4981,8,1,12,3,3,0,19,1,3,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0.5764266843342962,-1.1756005792180968,-1.3115425426958724,1.0,0.0,0.0,0.0,4.358898943540674,3.4641016151377544,82.83115355951527
26,1,265,29,2,2,1,79,1,2,1,4969,21813,8,0,18,3,4,0,7,6,3,2,2,2,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,29,-1.332482033140425,0.645040522822686,1.0540424845165823,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,2.6457513110645907,4.242640687119285,70.49113419430843
52,1,266,2,1,1,0,57,1,5,4,19845,25846,1,0,15,3,4,1,33,3,3,32,14,6,9,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,-1.3300029309099384,-0.4375028351475091,1.6208440775980837,5.656854249492381,3.7416573867739413,2.449489742783178,3.0,5.744562646538029,3.872983346207417,140.87228258248675
44,0,1448,28,3,4,0,53,4,4,4,13320,11737,3,1,18,3,3,1,23,2,3,12,11,11,11,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,28,1.600295905525283,-0.6343289002329991,-0.3620479821060824,3.4641016151377544,3.3166247903554,3.3166247903554,3.3166247903554,4.795831523312719,4.242640687119285,115.41230437002807
50,0,145,1,3,4,0,95,3,2,3,6347,24920,0,0,12,3,1,1,19,3,3,18,7,0,13,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,-1.629974300798823,1.432344783164646,1.4907031712768661,4.242640687119285,2.6457513110645907,0.0,3.605551275463989,4.358898943540674,3.4641016151377544,79.66806135459805
36,1,885,16,4,3,0,43,4,1,1,2743,8269,1,0,16,3,3,0,18,1,3,17,13,15,14,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,16,0.20456134976129856,-1.1263940629467242,-0.8494439466006638,4.123105625617661,3.605551275463989,3.872983346207417,3.7416573867739413,4.242640687119285,4.0,52.373657500693994
39,0,945,22,3,4,0,82,3,3,1,10880,5083,1,1,13,3,3,0,21,2,3,21,6,2,8,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,22,0.35330748359049763,0.7926600716368035,-1.2972073672695612,4.58257569495584,2.449489742783178,1.4142135623730951,2.8284271247461903,4.58257569495584,3.605551275463989,104.30723848324239
33,0,1038,8,1,2,0,88,2,1,4,2342,21437,0,0,19,3,4,0,3,2,2,2,2,2,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8,0.5838639910257561,1.0878991692650386,1.0011990927490038,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.7320508075688772,4.358898943540674,48.394214530251446
45,0,1234,11,2,4,0,90,3,4,4,17650,5404,3,0,13,3,2,1,26,4,4,9,3,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,11,1.0697680282011397,1.1863122018077836,-1.2520937269573464,3.0,1.7320508075688772,1.0,1.0,5.0990195135927845,3.605551275463989,132.85330255586422
32,0,1109,29,4,4,0,69,3,1,3,4025,11135,9,0,12,3,2,0,10,2,3,8,7,7,7,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,29,0.7598802493903084,0.15297536010896096,-0.446653625308429,2.8284271247461903,2.6457513110645907,2.6457513110645907,2.6457513110645907,3.1622776601683795,3.4641016151377544,63.4428877022476
34,0,216,1,4,2,1,75,4,2,4,9725,12278,0,0,11,3,4,1,16,2,2,15,1,0,9,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,-1.4539580424342708,0.448214457737196,-0.2860153359724122,3.872983346207417,1.0,0.0,3.0,4.0,3.3166247903554,98.6154146165801
59,0,1089,1,2,2,1,66,3,3,4,11904,11038,3,1,14,3,3,1,14,1,1,6,4,0,4,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0.7102982047805754,0.005355811294843447,-0.4602860960569799,2.449489742783178,2.0,0.0,2.0,3.7416573867739413,3.7416573867739413,109.10545357588684
45,0,788,24,4,2,1,36,3,1,2,2177,8318,1,0,16,3,1,0,6,3,3,6,3,0,4,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,24,-0.03591156659590658,-1.4708396768463317,-0.8425574407586123,2.449489742783178,1.7320508075688772,0.0,2.0,2.449489742783178,4.0,46.65833258915282
53,0,124,2,3,3,0,38,2,3,2,7525,23537,2,0,12,3,1,1,30,2,3,15,7,6,12,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,-1.6820354476390427,-1.3724266443035866,1.2963350574083523,3.872983346207417,2.6457513110645907,2.449489742783178,3.4641016151377544,5.477225575051661,3.4641016151377544,86.74675786448736
36,1,660,15,3,1,1,81,3,2,3,4834,7858,7,0,14,3,2,1,9,3,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,15,-0.3532366520981979,0.743453555365431,-0.9072062711125648,1.0,0.0,0.0,0.0,3.0,3.7416573867739413,69.52697318307479
26,1,342,2,3,1,1,57,3,1,1,2042,15346,6,1,14,3,2,1,6,2,3,3,2,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,-1.1415911613929528,-0.4375028351475091,0.14516425430134086,1.7320508075688772,1.4142135623730951,1.0,1.4142135623730951,2.449489742783178,3.7416573867739413,45.18849411078001
34,0,1333,10,4,3,0,87,3,1,3,2220,18410,1,1,19,3,4,1,1,2,3,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,10,1.3151991490193182,1.038692652993666,0.5757816808328856,1.0,1.0,0.0,0.0,1.0,4.358898943540674,47.11687595755899
28,0,1144,10,1,4,1,74,3,1,2,1052,23384,1,0,22,4,2,0,1,5,3,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,10,0.8466488274573412,0.3990079414658235,1.2748322942688854,1.0,0.0,0.0,0.0,1.0,4.69041575982343,32.43454948045371
38,0,1186,3,4,3,1,44,3,1,3,2821,2997,3,0,16,3,1,1,8,2,3,2,2,2,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0.9507711211377805,-1.0771875466753518,-1.5903757588311807,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,2.8284271247461903,4.0,53.113086899558006
50,0,1464,2,4,2,1,62,3,5,3,19237,12853,2,1,11,3,4,1,29,2,2,8,1,7,7,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1.6399615412130695,-0.19147025379064658,-0.20520429802997148,2.8284271247461903,1.0,2.6457513110645907,2.6457513110645907,5.385164807134504,3.3166247903554,138.69751259485514
37,0,124,3,3,4,0,35,3,2,2,4107,13848,3,0,15,3,1,0,8,3,2,4,3,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,3,-1.6820354476390427,-1.5200461931177043,-0.06536606715566111,2.0,1.7320508075688772,0.0,1.0,2.8284271247461903,3.872983346207417,64.08587988004847
40,0,300,26,3,3,1,74,3,2,1,8396,22217,1,0,14,3,2,1,8,3,2,7,7,7,5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,26,-1.2457134550733922,0.3990079414658235,1.110821022479619,2.6457513110645907,2.6457513110645907,2.6457513110645907,2.23606797749979,2.8284271247461903,3.7416573867739413,91.62968951164245
26,0,921,1,1,1,0,66,2,1,3,2007,25265,1,0,13,3,3,2,5,5,3,5,3,1,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.293809030058818,0.005355811294843447,1.5391897940423305,2.23606797749979,1.7320508075688772,1.0,1.7320508075688772,2.23606797749979,3.605551275463989,44.799553569204235
46,0,430,1,4,4,1,40,3,5,4,19627,21445,9,0,17,3,4,2,23,0,3,2,2,2,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,-0.9234301651101275,-1.2740136117608418,1.0023234202334204,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,4.795831523312719,4.123105625617661,140.09639538546307
54,0,1082,2,4,3,0,41,2,3,3,10686,8392,6,0,11,3,2,1,13,4,3,9,4,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0.6929444891671688,-1.2248070954894692,-0.832157411527759,3.0,2.0,2.6457513110645907,0.0,3.605551275463989,3.3166247903554,103.37311062360463
56,0,1240,9,3,1,0,63,3,1,3,2942,12154,2,0,19,3,2,1,18,4,3,5,4,0,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,9,1.0846426415840595,-0.14226373751927407,-0.30344241198086896,2.23606797749979,2.0,0.0,1.7320508075688772,4.242640687119285,4.358898943540674,54.24020648928247
36,0,796,12,5,4,0,51,2,3,4,8858,15669,0,0,11,3,2,0,15,2,2,14,8,7,8,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12,-0.016078748752013372,-0.7327419327757442,0.19055897648465972,3.7416573867739413,2.8284271247461903,2.6457513110645907,2.8284271247461903,3.872983346207417,3.3166247903554,94.11694852681954
55,0,444,2,1,3,1,40,2,4,1,16756,17323,7,0,15,3,2,0,31,3,4,9,7,6,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,-0.8887227338833145,-1.2740136117608418,0.4230136838877847,3.0,2.6457513110645907,2.449489742783178,1.4142135623730951,5.5677643628300215,3.872983346207417,129.44496900227526
43,0,415,25,3,3,1,79,2,3,4,10798,5268,5,0,13,3,3,1,18,5,3,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,25,-0.9606166985674274,0.645040522822686,-1.271207294192428,1.0,0.0,0.0,0.0,4.242640687119285,3.605551275463989,103.91342550411858
20,1,769,9,3,4,0,54,3,1,4,2323,17205,1,1,14,3,2,0,2,3,3,2,2,0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9,-0.08301450897515295,-0.5851223839616266,0.4064298534926404,1.4142135623730951,1.4142135623730951,0.0,1.4142135623730951,1.4142135623730951,3.7416573867739413,48.19751030914356
21,1,1334,10,3,3,0,36,2,1,1,1416,17258,1,0,13,3,1,0,1,6,2,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10,1.3176782512498049,-1.4708396768463317,0.4138785230769001,1.0,0.0,1.0,0.0,1.0,3.605551275463989,37.62977544445356
46,0,1003,8,4,4,0,74,2,2,1,4615,21029,8,1,23,4,1,3,19,2,3,16,13,1,7,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,8,0.49709541295872334,0.3990079414658235,0.9438583910437589,4.0,3.605551275463989,1.0,2.6457513110645907,4.358898943540674,4.795831523312719,67.93379129711516
51,1,1323,4,4,1,1,34,3,1,3,2461,10332,9,1,12,3,3,3,18,2,4,10,0,2,7,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,1.2904081267144516,-1.5692527093890767,-0.5595079965567418,3.1622776601683795,0.0,1.4142135623730951,2.6457513110645907,4.242640687119285,3.4641016151377544,49.60846701924985
28,1,1366,24,2,2,1,72,2,3,1,8722,12355,1,0,12,3,1,0,10,2,2,10,7,1,9,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,24,1.3970095226253776,0.3005949089230785,-0.27519368393490273,3.1622776601683795,2.6457513110645907,1.0,3.0,3.1622776601683795,3.4641016151377544,93.39164844888434
26,0,192,1,2,1,1,59,2,1,1,3955,11141,1,0,16,3,1,2,6,2,3,5,3,1,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,-1.5134564959659504,-0.3390898026047641,-0.4458103796951166,2.23606797749979,1.7320508075688772,1.0,1.7320508075688772,2.449489742783178,4.0,62.8887907341205
30,0,1176,20,3,3,1,85,3,2,1,9957,9096,0,0,15,3,3,1,7,1,2,6,2,0,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,20,0.925980098832914,0.9402796204509211,-0.7332165928991012,2.449489742783178,1.4142135623730951,0.0,1.4142135623730951,2.6457513110645907,3.872983346207417,99.78476837674175
41,0,509,7,2,2,0,43,4,1,3,3376,18863,1,0,13,3,3,0,10,3,3,10,6,0,8,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,7,-0.7275810889016822,-1.1263940629467242,0.6394467246379737,3.1622776601683795,2.449489742783178,0.0,2.8284271247461903,3.1622776601683795,3.605551275463989,58.1033561853358
38,0,330,17,1,3,0,65,2,3,3,8823,24608,0,0,18,3,1,1,20,4,2,19,9,1,9,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,17,-1.1713403881587927,-0.043850704976529056,1.4468543993846201,4.358898943540674,3.0,1.0,3.0,4.47213595499958,4.242640687119285,93.93082561119114
40,0,1492,20,4,1,1,61,3,3,4,10322,26542,4,0,20,4,4,1,14,6,3,11,10,11,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,20,1.7093764036666956,-0.2406767700620191,1.7186605687423249,3.3166247903554,3.1622776601683795,3.3166247903554,1.0,3.7416573867739413,4.47213595499958,101.59724405711013
27,0,1277,8,5,1,1,87,1,1,3,4621,5869,1,0,19,3,4,3,3,4,3,3,2,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8,1.1763694241120657,1.038692652993666,-1.1867421919256336,1.7320508075688772,1.4142135623730951,1.0,1.4142135623730951,1.7320508075688772,4.358898943540674,67.97793759742936
55,0,1091,2,1,4,1,65,3,3,2,10976,15813,3,0,18,3,2,1,23,4,3,3,2,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0.7152564092415487,-0.043850704976529056,0.21079687120415788,1.7320508075688772,1.4142135623730951,1.0,1.4142135623730951,4.795831523312719,4.242640687119285,104.76640682967036
28,0,857,10,3,3,0,59,3,2,3,3660,7909,3,0,13,3,4,0,10,4,4,8,7,1,7,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,10,0.13514648730767234,-0.3390898026047641,-0.9000386833994092,2.8284271247461903,2.6457513110645907,1.0,2.6457513110645907,3.1622776601683795,3.605551275463989,60.4979338490167
44,1,1376,1,2,2,1,91,2,3,1,10482,2326,9,0,14,3,4,1,24,1,3,20,6,3,6,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1.4218005449302442,1.235518718079156,-1.68467872658662,4.47213595499958,2.449489742783178,1.7320508075688772,2.449489742783178,4.898979485566356,3.7416573867739413,102.38163897887159
33,0,654,5,3,4,1,34,2,3,4,7119,21214,4,0,15,3,3,1,9,2,3,3,2,1,2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5,-0.3681112654811178,-1.5692527093890767,0.9698584641208919,1.7320508075688772,1.4142135623730951,1.0,1.4142135623730951,3.0,3.872983346207417,84.3741666625514
35,1,1204,4,3,4,1,86,3,3,1,9582,10333,0,1,22,4,1,0,9,2,3,8,7,4,7,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,0.9953949612865401,0.9894861367222936,-0.5593674556211897,2.8284271247461903,2.6457513110645907,2.0,2.6457513110645907,3.0,4.69041575982343,97.88769074812215
33,1,827,29,4,1,0,54,2,2,3,4508,3129,1,0,22,4,2,0,14,4,3,13,7,3,8,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,29,0.060773420393072805,-0.5851223839616266,-1.5718243553383073,3.605551275463989,2.6457513110645907,1.7320508075688772,2.8284271247461903,3.7416573867739413,4.69041575982343,67.14164132637808
28,0,895,15,2,1,1,50,3,1,3,2207,22482,1,0,16,3,4,1,4,5,2,4,2,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,15,0.22935237206616507,-0.7819484490471167,1.1480643704009177,2.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,2.0,4.0,46.97871858618538
34,0,618,3,1,1,1,45,3,2,4,7756,22266,0,0,17,3,3,0,7,1,2,6,2,0,4,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,-0.4573589457786372,-1.0279810304039791,1.1177075283216704,2.449489742783178,1.4142135623730951,0.0,2.0,2.6457513110645907,4.123105625617661,88.06815542521599
37,0,309,10,4,4,0,88,2,2,4,6694,24223,2,1,14,3,3,3,8,5,3,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,10,-1.2234015349990124,1.0878991692650386,1.3927461391970728,1.0,0.0,0.0,0.0,2.8284271247461903,3.7416573867739413,81.81686867633104
25,1,1219,4,1,4,1,32,3,1,4,3691,4605,1,1,15,3,2,1,7,3,4,7,7,5,6,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,4,1.0325814947438399,-1.6676657419318217,-1.364385934463451,2.6457513110645907,2.6457513110645907,2.23606797749979,2.449489742783178,2.6457513110645907,3.872983346207417,60.753600716336145
26,1,1330,21,3,1,1,37,3,1,3,2377,19373,1,0,20,4,3,1,1,0,2,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,21,1.3077618423278583,-1.4216331605749593,0.7111226017695297,1.0,1.0,0.0,0.0,1.0,4.47213595499958,48.75448697299562
33,1,1017,25,3,1,1,55,2,1,2,2313,2993,4,1,20,4,2,0,5,0,3,2,2,2,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,0.5318028441855365,-0.5359158676902541,-1.590937922573389,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,2.23606797749979,4.47213595499958,48.093658625644196
42,0,469,2,2,4,1,35,3,4,1,17665,14399,0,0,17,3,4,1,23,3,3,22,6,13,7,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,-0.8267451781211482,-1.5200461931177043,0.012071988333529871,4.69041575982343,2.449489742783178,3.605551275463989,2.6457513110645907,4.795831523312719,4.123105625617661,132.90974381135493
28,1,1009,1,3,1,1,45,2,1,2,2596,7160,1,0,15,3,1,2,1,2,3,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.5119700263416432,-1.0279810304039791,-1.0053038441279103,1.0,0.0,0.0,0.0,1.0,3.872983346207417,50.950956811427986
50,1,959,1,4,4,1,81,3,2,3,4728,17251,3,1,14,3,4,0,5,4,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.3880149148173107,0.743453555365431,0.4128947365280356,0.0,0.0,0.0,0.0,2.23606797749979,3.7416573867739413,68.76045375068433
33,0,970,7,3,4,0,30,3,2,2,4302,13401,0,0,17,3,3,1,4,3,3,3,2,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7,0.41528503935266387,-1.7660787744745667,-0.12818786534743673,1.7320508075688772,1.4142135623730951,0.0,1.4142135623730951,2.0,4.123105625617661,65.58963332722634
34,0,697,3,4,3,1,40,2,1,4,2979,22478,3,0,17,3,4,3,6,2,3,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,-0.2615098695701918,-1.2740136117608418,1.1475022066587093,0.0,0.0,0.0,0.0,2.449489742783178,4.123105625617661,54.58021619598075
48,0,1262,1,4,1,1,35,4,4,4,16885,16154,2,0,22,4,3,0,27,3,2,5,4,2,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1.1391828906547659,-1.5200461931177043,0.258721330227414,2.23606797749979,2.0,1.4142135623730951,1.0,5.196152422706632,4.69041575982343,129.94229488507582
45,0,1050,9,4,2,0,65,2,2,3,5593,17970,1,0,13,3,4,1,15,2,3,15,10,4,12,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,9,0.6136132177915959,-0.043850704976529056,0.5139436691899745,3.872983346207417,3.1622776601683795,2.0,3.4641016151377544,3.872983346207417,3.605551275463989,74.78636239315294
52,0,994,7,4,2,1,87,3,3,2,10445,15322,7,0,19,3,4,0,18,4,3,8,6,4,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7,0.4747834928843435,1.038692652993666,0.14179127184809115,2.8284271247461903,2.449489742783178,2.0,0.0,4.242640687119285,4.358898943540674,102.20078277586722
